index,label
11011,0
11014,0
11019,0
11026,0
11029,0
11030,0
11032,0
11037,0
11042,0
11043,0
11047,0
11048,0
11051,0
11055,0
11056,0
11058,0
11065,0
11068,0
11072,0
11073,0
11074,0
11086,0
11087,0
11089,0
11091,0
11093,0
11094,0
11097,0
11099,0
11102,0
11105,0
11106,0
11108,0
11110,0
11112,0
11113,0
11115,0
11121,0
11124,0
11126,0
11127,0
11128,0
11133,0
11135,0
11140,0
11141,0
11142,0
11145,0
11146,0
11151,0
11154,0
11159,0
11161,0
11165,0
11175,0
11177,0
11180,0
11182,0
11183,0
11185,0
11187,0
11188,0
11191,0
11200,0
11204,0
11207,0
11208,0
11213,0
11214,0
11215,0
11217,0
11222,0
11225,0
11226,0
11230,0
11234,0
11237,0
11240,0
11249,0
11250,0
11252,0
11260,0
11261,0
11262,0
11263,0
11265,0
11266,0
11270,0
11274,0
11277,0
11278,0
11284,0
11292,0
11299,0
11306,0
11308,0
11313,0
11314,0
11315,0
11316,0
11327,0
11329,0
11335,0
11337,0
11338,0
11345,0
11347,0
11348,0
11352,0
11353,0
11356,0
11357,0
11364,0
11370,0
11372,0
11373,0
11374,0
11377,0
11388,0
11392,0
11394,0
11395,0
11403,0
11408,0
11410,0
11414,0
11415,0
11419,0
11421,0
11423,0
11425,0
11426,0
11430,0
11435,0
11438,0
11442,0
11447,0
11448,0
11450,0
11458,0
11468,0
11474,0
11478,0
11480,0
11481,0
11483,0
11491,0
11492,0
11494,0
11500,0
11502,0
11503,0
11504,0
11505,0
11512,0
11515,0
11517,0
11518,0
11520,0
11522,0
11527,0
11530,0
11531,0
11537,0
11538,0
11545,0
11547,0
11549,0
11555,0
11557,0
11558,0
11559,0
11560,0
11561,0
11563,0
11564,0
11566,0
23775,1
23782,0
8169,1
8170,1
8173,1
8175,1
8176,1
8180,1
8181,1
8182,1
8183,1
8184,1
8187,1
8189,1
8193,1
8194,1
8196,1
8198,1
8199,1
8200,1
8201,1
8202,1
8203,1
8204,1
8207,1
8211,1
8212,1
8216,1
8222,1
8225,1
8226,1
8229,1
8230,1
8234,1
8236,1
8243,1
8246,1
8249,1
8257,1
8259,1
8261,1
8266,1
8269,1
8270,1
8271,1
8272,1
8273,1
8274,1
8275,1
8277,1
8279,1
8286,1
8287,1
8288,1
8290,1
8294,1
8295,1
8300,1
8306,1
8310,1
8311,1
8313,1
8317,1
8319,1
8322,1
8323,1
8325,1
8330,1
8332,1
8333,1
8337,1
8338,1
8339,1
8346,1
8350,1
8352,1
8361,1
8363,1
8367,1
8375,1
8379,1
8380,1
8382,1
8384,1
8388,1
8389,1
8391,1
8392,1
8400,1
8401,1
8403,1
8405,1
8406,1
8407,1
8409,1
8412,1
8416,1
8418,1
8419,1
8420,1
8422,1
8423,1
8424,1
8426,1
8430,1
8437,1
8438,1
8439,1
8445,1
8447,1
8448,1
8451,1
8452,1
8456,1
8457,1
8463,1
8464,1
8465,1
8467,1
8469,1
8471,1
8472,1
8476,1
8478,1
8481,1
8482,1
8484,1
8485,1
8487,1
8490,1
8491,1
8492,1
8494,1
8497,1
8501,1
8503,1
8507,1
8509,1
8512,1
8513,1
8514,1
8515,1
8520,1
8522,1
8525,1
8528,1
8529,1
8531,1
8538,1
8546,1
8548,1
8555,1
8557,1
8559,1
8561,1
8563,1
8564,1
8565,1
8569,1
8571,1
8576,1
8582,1
8585,1
8587,1
8589,1
8597,1
8598,1
8599,1
8602,1
8608,1
8611,1
8614,1
8616,1
8619,1
8620,1
8635,1
8636,1
8637,1
8639,1
8643,1
8644,1
8646,1
8648,1
8649,1
8652,1
8653,1
8654,1
8658,1
8662,1
8670,1
8673,1
8674,1
8677,1
8679,1
8680,1
8681,1
8682,1
8685,1
8687,1
8689,1
8690,1
8691,1
8692,1
8693,1
8695,1
8701,1
8703,1
8704,1
8706,1
8709,1
8711,1
8712,1
8713,1
8714,1
8715,1
8716,1
8720,1
8721,1
8724,1
8725,1
8727,1
8728,1
8729,1
8731,1
8732,1
8733,1
8735,1
8738,1
8739,1
8740,1
8741,1
8742,1
8743,1
8745,1
8751,1
8752,1
8754,1
8755,1
8756,1
8759,1
8760,1
8762,1
8764,1
8765,1
8766,1
8769,1
8776,1
8777,1
8778,1
8780,1
8782,1
8785,1
8786,1
8788,1
8789,1
8790,1
8792,1
8795,1
8800,1
8803,1
8809,1
8810,1
8814,1
8815,1
8816,1
8820,1
8822,1
8823,1
8826,1
8827,1
8833,1
8834,1
8835,1
8836,1
8838,1
8840,1
8841,1
8842,1
8843,1
8847,1
8850,1
8853,1
8854,1
8855,1
8857,1
8864,1
8865,1
8869,1
8871,1
8875,1
8876,1
8879,1
8882,1
8884,1
8887,1
8889,1
8892,1
8893,1
8896,1
8899,1
8905,1
8907,1
8908,1
8910,1
8911,1
8913,1
8915,1
8917,1
8920,1
8922,1
8925,1
8930,1
8931,1
8932,1
8935,1
8936,1
8938,1
8940,1
8944,1
8947,1
8949,1
8951,1
8957,1
8960,1
8962,1
8970,1
8971,1
8974,1
8975,1
8984,1
8985,1
8986,1
8987,1
8988,1
8991,1
8992,1
8993,1
8997,1
8998,1
8999,1
9000,1
9001,1
9002,1
9003,1
9004,1
9005,1
9006,1
9010,1
9012,1
9015,1
9016,1
9017,1
9018,1
9022,1
9023,1
9025,1
9027,1
9028,1
9030,1
9031,1
9035,1
9036,1
9038,1
9039,1
9041,1
9042,1
9043,1
9044,1
9048,0
9050,0
9053,0
9057,0
9059,0
9060,0
9062,0
9063,0
9064,0
9065,0
9067,0
9070,0
9071,0
9072,0
9076,0
9078,0
9083,0
9084,0
9088,0
9093,0
9095,0
9098,0
9099,0
9101,0
9104,0
9107,0
9113,0
9114,0
9117,0
9119,0
9122,0
9123,0
9124,0
9129,0
9130,0
9131,0
9132,0
9134,0
9136,0
9146,0
9148,0
9149,0
9150,0
9154,0
9155,0
9156,0
9161,0
9171,0
9173,0
9176,0
9177,0
9182,0
9183,0
9185,0
9186,0
9188,0
9190,0
9191,0
9199,0
9202,0
9209,0
9210,0
9211,0
9212,0
9214,0
9216,0
9218,0
9226,0
9228,0
9230,0
9233,0
9235,0
9236,0
9243,0
9247,0
9254,0
9261,0
9262,0
9266,0
9267,0
9270,0
9273,0
9280,0
9282,0
9285,0
9286,0
9289,0
9290,0
9292,0
9294,0
9297,0
9299,0
9302,0
9303,0
9305,0
9306,0
9308,0
9309,0
9311,0
9313,0
9317,0
9322,0
9323,0
9324,0
9325,0
9327,0
9337,0
9338,0
9339,0
9351,0
9353,0
9359,0
9360,0
9363,0
9369,0
9378,0
9380,0
9381,0
9382,0
9392,0
9396,0
9398,0
9400,0
9405,0
9406,0
9410,0
9411,0
9413,0
9421,0
9426,0
9433,0
9434,0
9435,0
9436,0
9438,0
9440,0
9442,0
9453,0
9457,0
9459,0
9464,0
9467,0
9468,0
9471,0
9472,0
9475,0
9478,0
9486,0
9488,0
9491,0
9492,0
9497,0
9500,0
9501,0
9504,0
9508,0
9513,0
9518,0
9520,0
9522,0
9525,0
9538,0
9541,0
9544,0
9545,0
9547,0
9554,0
9555,0
9556,0
9557,0
9560,0
9561,0
9563,0
9565,0
9567,0
9572,0
9573,0
9576,0
9578,0
9580,0
9581,0
9582,0
9583,0
9587,0
9589,0
9590,0
9593,0
9604,0
9606,0
9611,0
9616,0
9617,0
9618,0
9620,0
9627,0
9628,0
9636,0
9639,0
9641,0
9644,0
9646,0
9647,0
9651,0
9654,0
9655,0
9659,0
9661,0
9669,0
9670,0
9678,0
9679,0
9682,0
9689,0
9690,0
9691,0
9697,0
9699,0
9700,0
9708,0
9709,0
9713,0
9716,0
9722,0
9723,0
9724,0
9726,0
9733,0
9736,0
9738,0
9753,0
9757,0
9761,0
9762,0
9766,0
9771,0
9775,0
9777,0
9786,0
9792,0
9793,0
9794,0
9798,0
9801,0
9803,0
9804,0
9805,0
9806,0
9808,0
9811,0
9812,0
9825,0
9829,0
9830,0
9832,0
9835,0
9837,0
9842,0
9845,0
9847,0
9850,0
9854,0
9855,0
9857,0
9858,0
9859,0
9861,0
9863,0
9867,0
9870,0
9874,0
9877,0
9878,0
9880,0
9896,0
9899,0
9902,0
9905,0
9906,0
9908,0
9912,0
9913,0
9914,0
9921,0
9929,0
9930,0
9931,0
9933,0
9936,0
9937,0
9939,0
9941,0
9942,0
9944,0
9946,0
9948,0
9949,0
9951,0
9952,0
9957,0
9958,0
9959,0
9960,0
9961,0
9962,0
9968,0
9970,0
9973,0
9974,0
