index,label
12817,0
12818,0
12821,0
12824,0
12828,0
12829,0
12831,0
12833,0
12836,0
12846,0
12847,0
12861,0
12865,0
12871,0
12872,0
12880,0
12881,0
12883,0
12884,0
12887,0
12889,0
12890,0
12897,0
12900,0
12904,0
12911,0
12914,0
12916,0
12920,0
12921,0
12924,0
12925,0
12926,0
12932,0
12933,0
12934,0
12935,0
12940,0
12943,0
12944,0
12949,0
12958,0
12960,0
12966,0
12968,0
12974,0
12977,0
12981,0
12984,0
12986,0
12987,0
12990,0
12998,0
12999,0
13004,0
13007,0
13008,0
13011,0
13013,0
13019,0
13021,0
13031,0
13032,0
13033,0
13034,0
13035,0
13036,0
13038,0
13039,0
13048,0
13049,0
13052,0
13053,0
13055,0
13058,0
13061,0
13073,0
13076,0
13077,0
13079,0
13089,0
13091,0
13092,0
13095,0
13096,0
13098,0
13099,0
13100,0
13107,0
13127,0
13131,0
13135,0
13140,0
13150,0
13161,0
13163,0
13166,0
13167,0
13170,0
13171,0
13176,0
13179,0
13183,0
13186,0
13187,0
13188,0
13190,0
13192,0
13194,0
13195,0
13196,0
13199,0
13200,0
13209,0
13210,0
13217,0
13219,0
13220,0
13221,0
13222,0
13223,0
13231,0
13233,0
13234,0
13242,0
13246,0
13252,0
13253,0
13255,0
13256,0
13258,0
13262,0
13273,0
13278,0
13281,0
13286,0
13287,0
13295,0
13296,0
13297,0
13299,0
13302,0
13306,0
13311,0
13319,0
13322,0
13324,0
13325,0
13330,0
13331,0
13337,0
13338,0
13339,0
13340,0
13344,0
13348,0
13354,0
13357,0
13361,0
13362,0
13365,0
13369,0
13371,0
13380,0
13386,0
13387,0
13390,0
13394,0
13398,0
13407,0
13409,0
13420,0
13425,0
13433,0
13435,0
13443,0
13454,0
13455,0
13460,0
13464,0
13465,0
13467,0
13474,0
13475,0
13483,0
13485,0
13490,0
13491,0
13511,0
13513,0
13515,0
13516,0
13521,0
13522,0
13528,0
13538,0
13540,0
13549,0
13554,0
13556,0
13562,0
13563,0
13564,0
13569,0
13572,0
13573,0
13582,0
13587,0
13590,0
13597,0
13598,0
13599,0
13602,0
13607,0
13609,0
13610,0
13613,0
13622,0
13625,0
13631,0
13633,0
13636,0
13637,0
13638,0
13640,0
13642,0
13648,0
13649,0
13652,0
13657,0
13658,0
13663,0
13665,0
13669,0
13670,0
13674,0
13676,0
13679,0
13682,0
13684,0
13697,0
13702,0
13721,0
13731,0
13732,0
13736,0
13738,0
13739,0
13740,0
13744,0
13747,0
13755,0
13756,0
13765,0
13769,0
13771,0
13773,0
13778,0
13780,0
13781,0
13782,0
13783,0
13784,0
13786,0
13791,0
13794,0
13796,0
13801,0
13806,0
13811,0
13818,0
13819,0
13824,0
13832,0
13833,0
13847,0
13849,0
13852,0
13855,0
13856,0
13864,0
13865,0
13866,0
13868,0
13875,0
13885,0
13888,0
13893,0
13897,0
13899,0
13903,0
13907,0
13908,0
13918,0
13920,0
13925,0
13928,0
13932,0
13933,0
13935,0
13936,0
13941,0
13943,0
13947,0
13950,0
13953,0
13955,0
13961,0
13962,0
13963,0
13964,0
13970,0
13977,0
13979,0
13983,0
13999,0
14002,0
14008,0
14009,0
14011,0
14015,0
14021,0
14031,0
14038,0
14042,0
14043,0
14056,0
14067,0
14073,0
14074,0
14083,0
14091,0
14100,0
14111,0
14113,0
14114,0
14119,0
14121,0
14122,0
14129,0
14132,0
14133,0
14135,0
14150,0
14156,0
14157,0
14158,0
14161,0
14162,0
14166,0
14167,0
14173,0
14174,0
14175,0
14176,0
14178,0
14186,0
14188,0
14190,0
14191,0
14192,0
14196,0
14198,0
14200,0
14204,0
14208,0
14210,0
14213,0
14214,0
14217,0
14225,0
14229,0
14231,0
14234,0
14243,0
14244,0
14245,0
14247,0
14248,0
14251,0
14264,0
14270,0
14271,0
14275,0
14277,0
14279,0
14280,0
14282,0
14284,0
14287,0
14288,0
14293,0
14294,0
14295,0
14300,0
14303,0
14304,0
14305,0
14314,0
14317,0
14318,0
14320,0
14324,0
14325,0
14329,0
14339,0
14343,0
14346,0
14347,0
14349,0
14354,0
14356,0
14359,0
14361,0
14364,0
14365,0
14369,0
14373,0
14379,0
14380,0
14390,0
14401,0
14404,0
14411,0
14419,0
14424,0
14429,0
14431,0
14439,0
14440,0
14442,0
14451,0
14452,0
14456,0
14457,0
14458,0
14461,0
14462,0
14467,0
14469,0
14471,0
14476,0
14485,0
14494,0
14499,0
14504,0
14506,0
14511,0
14514,0
14515,0
14516,0
14522,0
14523,0
14525,0
14531,0
14548,0
14554,0
14571,0
14574,0
14575,0
14581,0
14584,0
14598,0
14602,0
14604,0
14618,0
14625,0
14627,0
14631,0
14632,0
14633,0
14639,0
14640,0
14644,0
14646,0
14658,0
14659,0
14671,0
14672,0
14675,0
14690,0
14694,0
14696,0
14702,0
14706,0
14709,0
14712,0
14718,0
14722,0
14725,0
14733,0
14737,0
14740,0
14741,0
14744,0
14747,0
14751,0
14758,0
14760,0
14762,0
14771,0
14775,0
14780,0
14785,0
14789,0
14792,0
14802,0
14808,0
14809,0
14810,0
14812,0
14814,0
14815,0
14819,0
14820,0
14823,0
14824,0
14835,0
14836,0
14844,0
14856,0
14857,0
14864,0
14869,0
14875,0
14876,0
14877,0
14885,0
14891,0
14893,0
14897,0
14909,0
14914,0
14925,0
14926,0
14930,0
14932,0
14935,0
14941,0
14945,0
14948,0
14951,0
14954,0
14956,0
14958,0
14967,0
14975,0
14984,0
14988,0
14992,0
14994,0
14997,0
15001,0
15003,0
15004,0
15005,0
15009,0
15011,0
15014,0
15017,0
15020,0
15030,0
15033,0
15039,0
20989,1
20998,0
