index,label
17146,0
17147,0
17148,0
17149,0
17151,0
17152,0
17153,0
17154,0
17155,0
17156,0
17157,0
17158,0
17159,0
17160,0
17161,0
17162,0
17163,0
17164,0
17165,0
17166,0
17167,0
17168,0
17169,0
17170,0
17171,0
17172,0
17173,0
17174,0
17176,0
17177,0
17178,0
17179,0
17180,0
17181,0
17184,0
17185,0
17186,0
17187,0
17189,0
17190,0
17191,0
17192,0
17193,0
17194,0
17196,0
17197,0
17199,0
17200,0
17201,0
17202,0
17203,0
17204,0
17206,0
17207,0
17208,0
17209,0
17210,0
17211,0
17212,0
17213,0
17214,0
17215,0
17216,0
17219,0
17220,0
17221,0
17222,0
17223,0
17224,0
17225,0
17226,0
17227,0
17228,0
17229,0
17230,0
17231,0
17232,0
17233,0
17235,0
17236,0
17237,0
17238,0
17239,0
17240,0
17242,0
17243,0
17244,0
17245,0
17247,0
17248,0
17249,0
17250,0
17251,0
17252,0
17253,0
17254,0
17255,0
17256,0
17257,0
17258,0
17260,0
17261,0
17262,0
17263,0
17266,0
17267,0
17268,0
17269,0
17270,0
17271,0
17272,0
17273,0
17275,0
17276,0
17277,0
17279,0
17281,0
17282,0
17283,0
17285,0
17286,0
17287,0
17288,0
17289,0
17290,0
17291,0
17292,0
17294,0
17295,0
17296,0
17297,0
17298,0
17299,0
17300,0
17302,0
17303,0
17304,0
17306,0
17307,0
17308,0
17309,0
17310,0
17311,0
17312,0
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17320,0
17321,0
17322,0
17323,0
17324,0
17325,0
17326,0
17327,0
17329,0
17331,0
17332,0
17333,0
17334,0
17335,0
17336,0
17338,0
17339,0
17340,0
17341,0
17343,0
17344,0
17345,0
17346,0
17347,0
17348,0
17349,0
17350,0
17351,0
17353,0
17354,0
17355,0
17356,0
17358,0
17359,0
17360,0
17361,0
17362,0
17363,0
17364,0
17365,0
17366,0
17368,0
17369,0
17370,0
17371,0
17373,0
17374,0
17375,0
17376,0
17377,0
17380,0
17381,0
17382,0
17383,0
17384,0
17385,0
17386,0
17387,0
17388,0
17389,0
17390,0
17391,0
17392,0
17393,0
17394,0
17395,0
17396,0
17397,0
17398,0
17399,0
17400,0
17401,0
17402,0
17404,0
17405,0
17406,0
17407,0
17408,0
17409,0
17410,0
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17418,0
17419,0
17422,0
17423,0
17424,0
17425,0
17426,0
17427,0
17428,0
17429,0
17431,0
17432,0
17433,0
17435,0
17436,0
17437,0
17438,0
17439,0
17441,0
17442,0
17444,0
17445,0
17446,0
17447,0
17448,0
17450,0
17452,0
17453,0
17454,0
17456,0
17457,0
17458,0
17459,0
17460,0
17461,0
17462,0
17463,0
17464,0
17467,0
17470,0
17471,0
17472,0
17473,0
17475,0
17476,0
17477,0
17478,0
17479,0
17480,0
17481,0
17482,0
17483,0
17484,0
17485,0
17489,0
17490,0
17491,0
17493,0
17495,0
17496,0
17497,0
17498,0
17499,0
17500,0
17502,0
17503,0
17504,0
17505,0
17506,0
17507,0
17509,0
17510,0
17511,0
17512,0
17513,0
17514,0
17515,0
17516,0
17517,0
17518,0
17519,0
17520,0
17521,0
17522,0
17523,0
17524,0
17525,0
17526,0
17528,0
17530,0
17532,0
17534,0
17535,0
17536,0
17537,0
17540,0
17541,0
17542,0
17543,0
17544,0
17545,0
17546,0
17547,0
17548,0
17549,0
17550,0
17551,0
17553,0
17554,0
17555,0
17556,0
17557,0
17558,0
17560,0
17563,0
17565,0
17566,0
17567,0
17568,0
17569,0
17570,0
17571,0
17572,0
17573,0
17574,0
17575,0
17577,0
17578,0
17581,0
17582,0
17584,0
17585,0
17586,0
17587,0
17588,0
17589,0
17591,0
17593,0
17594,0
17596,0
17597,0
17598,0
17599,0
17601,0
17602,0
17603,0
17604,0
17605,0
17606,0
17607,0
17608,0
17609,0
17610,0
17611,0
17612,0
17613,0
17614,0
17615,0
17616,0
17617,0
17618,0
17619,0
17620,0
17622,0
17623,0
17624,0
17625,0
17627,0
17628,0
17629,0
17631,0
17632,0
17633,0
17635,0
17636,0
17638,0
17639,0
17640,0
17642,0
17643,0
17644,0
17645,0
17646,0
17647,0
17649,0
17650,0
17652,0
17653,0
17655,0
17656,0
17659,0
17660,0
17661,0
17662,0
17664,0
17665,0
17666,0
17667,0
17669,0
17670,0
17672,0
17673,0
17674,0
17675,0
17676,0
17677,0
17678,0
17679,0
17680,0
17681,0
17682,0
17683,0
17684,0
17686,0
17687,0
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,0
17695,0
17696,0
17697,0
17698,0
17699,0
17700,0
17701,0
17702,0
17703,0
17704,0
17705,0
17706,0
17707,0
17709,0
17710,0
17713,0
17714,0
17716,0
17717,0
17718,0
17719,0
17720,0
17721,0
17722,0
17723,0
17724,0
17725,0
17726,0
17729,0
17732,0
17734,0
17736,0
17737,0
17738,0
17739,0
17740,0
17741,0
17742,0
17743,0
17744,0
17745,0
17746,0
17748,0
17751,0
17752,0
17754,0
17755,0
17756,0
17757,0
17758,0
17759,0
17761,0
17762,0
17763,0
17765,0
17766,0
17767,0
17768,0
17769,0
17770,0
17771,0
17773,0
17775,0
17776,0
17777,0
17778,0
17779,0
17781,0
17782,0
17783,0
17784,0
17787,0
17788,0
17789,0
17790,0
17793,0
17794,0
17795,0
17796,0
17797,0
17798,0
17800,0
17801,0
17802,0
17803,0
17804,0
17805,0
17806,0
17807,0
17809,0
17812,0
17813,0
17814,0
17815,0
17816,0
17817,0
17818,0
17819,0
17821,0
17822,0
17823,0
17824,0
17826,0
17827,0
17828,0
17829,0
17830,0
17831,0
17832,0
17833,0
17834,0
17835,0
17836,0
17837,0
17838,0
17839,0
17840,0
17841,0
17842,0
17843,0
17845,0
17846,0
17849,0
17850,0
17851,0
17852,0
17853,0
17854,0
17855,0
17856,0
17857,0
17858,0
17860,0
17862,0
17863,0
17864,0
17865,0
17867,0
17868,0
17869,0
17870,0
17871,0
17872,0
17873,0
17875,0
17876,0
17877,0
17878,0
17880,0
17882,0
17883,0
17884,0
17885,0
17886,0
17887,0
17888,0
17889,0
17890,0
17891,0
17892,0
17894,0
17895,0
17896,0
17897,0
17899,0
17900,0
17901,0
17902,0
17903,0
17904,0
17905,0
17906,0
17907,0
17909,0
17911,0
17912,0
17913,0
17914,0
17915,0
17916,0
17917,0
17919,0
17922,0
17923,0
17924,0
17926,0
17928,0
17929,0
17930,0
17931,0
17932,0
17934,0
17935,0
17936,0
17937,0
17939,0
17940,0
17942,0
17944,0
17946,0
17947,0
17948,0
17949,0
17950,0
17951,0
17952,0
17953,0
17954,0
17956,0
17958,0
17960,0
17961,0
17962,0
17963,0
17964,0
17966,0
17967,0
17968,0
17969,0
17971,0
17972,0
17973,0
17974,0
17975,0
17976,0
17977,0
17979,0
17980,0
17982,0
17983,0
17984,0
17986,0
17987,0
17989,0
17990,0
17991,0
17992,0
17995,0
17996,0
17997,0
17998,0
17999,0
18000,0
18001,0
18002,0
18003,0
18004,0
18006,0
18007,0
18008,0
18010,0
18011,0
18012,0
18014,0
18015,0
18016,0
18017,0
18018,0
18019,0
18020,0
18021,0
18024,0
18025,0
18026,0
18027,0
18028,0
18029,0
18030,0
18032,0
18033,0
18035,0
18036,0
18038,0
18039,0
18041,0
18042,0
18043,0
18044,0
18045,0
18046,0
18048,0
18050,0
18051,0
18052,0
18053,0
18055,0
18057,0
18058,0
18059,0
18060,0
18061,0
18062,0
18063,0
18064,0
18065,0
18066,0
18067,0
18069,0
18070,0
18071,0
18072,0
18073,0
18075,0
18076,0
18077,0
18078,0
18081,0
18082,0
18083,0
18084,0
18086,0
18087,0
18088,0
18090,0
18091,0
18094,0
18095,0
18096,0
18097,0
18098,0
18099,0
18100,0
18101,0
18103,0
18104,0
18105,0
18106,0
18107,0
18109,0
18110,0
18111,0
18112,0
18113,0
18114,0
18116,0
18117,0
18118,0
18119,0
18120,0
18121,0
18122,0
18123,0
18124,0
18125,0
18126,0
18127,0
18128,0
18131,0
18132,0
18133,0
18134,0
18137,0
18139,0
18140,0
18142,0
18143,0
18144,0
18145,0
18146,0
18147,0
18148,0
18149,0
18150,0
18151,0
18152,0
18153,0
18154,0
18156,0
18157,0
18158,0
18159,0
18160,0
18161,0
18162,0
18165,0
18166,0
18167,0
18169,0
18170,0
18171,0
18172,0
18174,0
18175,0
18176,0
18177,0
18178,0
18179,0
18181,0
18182,0
18183,0
18184,0
18186,0
18187,0
18188,0
18189,0
18190,0
18191,0
18194,0
18195,0
18196,0
18197,0
18199,0
18200,0
18201,0
18202,0
18203,0
18204,0
18205,0
18206,0
18207,0
18208,0
18210,0
18211,0
18212,0
18214,0
18216,0
18217,0
18218,0
18220,0
18223,0
18224,0
18226,0
18227,0
18228,0
18229,0
18230,0
18233,0
18234,0
18235,0
18236,0
18237,0
18238,0
18240,0
18241,0
18242,0
18243,0
18244,0
18245,0
18246,0
18247,0
18248,0
18249,0
18250,0
18251,0
18252,0
18253,0
18254,0
18259,0
18261,0
18262,0
18263,0
18266,0
18268,0
18269,0
18271,0
18272,0
18273,0
18274,0
18277,0
18278,0
18279,0
18281,0
18282,0
18284,0
18285,0
18286,0
18289,0
18291,0
18292,0
18293,0
18294,0
18295,0
18296,0
18297,0
18298,0
18300,0
18301,0
18302,0
18303,0
18305,0
18307,0
18308,0
18309,0
18311,0
18312,0
18313,0
18314,0
18316,0
18318,0
18319,0
18320,0
18321,0
18323,0
18324,0
18325,0
18326,0
18327,0
18328,0
18330,0
18331,0
18332,0
18333,0
18334,0
18337,0
18338,0
18339,0
18340,0
18341,0
18343,0
18344,0
18345,0
18346,0
18348,0
18349,0
18350,0
18351,0
18352,0
18353,0
18354,0
18356,0
18357,0
18358,0
18359,0
18360,0
18361,0
18362,0
18363,0
18364,0
18365,0
18366,0
18367,0
18368,0
18369,0
18370,0
18373,0
18374,0
18375,0
18377,0
18378,0
18380,0
18381,0
18382,0
18383,0
18385,0
18386,0
18387,0
18388,0
18390,0
18391,0
18392,0
18393,0
18395,0
18397,0
18398,0
18399,0
18400,0
18401,0
18402,0
18403,0
18405,0
18406,0
18407,0
18408,0
18410,0
18413,0
18414,0
18415,0
18416,0
18417,0
18418,0
18419,0
18420,0
18421,0
18422,0
18423,0
18424,0
18425,0
18427,0
18428,0
18429,0
18431,0
18432,0
18433,0
18434,0
18435,0
18436,0
18437,0
18438,0
18439,0
18440,0
18441,0
18443,0
18444,0
18445,0
18446,0
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18454,0
18455,0
18456,0
18457,0
18458,0
18459,0
18461,0
18463,0
18464,0
18465,0
18466,0
18467,0
18469,0
18470,0
18472,0
18473,0
18475,0
18476,0
18477,0
18478,0
18479,0
18480,0
18481,0
18484,0
18485,0
18486,0
18487,0
18488,0
18490,0
18492,0
18493,0
18494,0
25007,1
25011,1
