index,label
22832,0
22840,0
22843,0
22846,0
22857,0
22858,0
22869,0
22872,0
22873,0
22874,0
22879,0
22882,0
22894,0
22896,0
22898,0
2290,0
22904,0
22916,0
22919,0
22920,0
22927,0
22933,0
22934,0
22936,0
22944,0
22956,0
22964,0
22967,0
22976,0
22978,0
22980,0
22990,0
2301,0
23012,0
23013,0
23017,0
23018,0
23021,0
23031,0
23036,0
23049,0
23058,0
23061,0
23065,0
23074,0
23076,0
23078,0
23079,0
23084,0
23085,0
23089,0
23091,0
23092,0
2310,0
23110,0
23119,0
23120,0
23124,0
23126,0
23128,0
23129,0
23136,0
2314,0
23142,0
23143,0
23148,0
23149,0
23153,0
23154,0
23161,0
23173,0
23179,0
23181,0
23184,0
23186,0
23188,0
23189,0
23190,0
23191,0
23193,0
23194,0
23204,0
23205,0
23206,0
23209,0
23218,0
23223,0
23224,0
23225,0
23233,0
23243,0
23249,0
23252,0
23255,0
23258,0
23267,0
23272,0
23273,0
23274,0
23280,0
23282,0
23284,0
23291,0
23293,0
23298,0
23301,0
23304,0
23318,0
23321,0
23327,0
23329,0
23331,0
23333,0
23334,0
23341,0
23343,0
23349,0
23354,0
23356,0
23364,0
23366,0
23377,0
23380,0
23385,0
23387,0
23391,0
23392,0
23395,0
23401,0
23402,0
23404,0
23407,0
23416,0
23417,0
23419,0
23421,0
23428,0
23432,0
23437,0
23440,0
23449,0
23453,0
23459,0
23461,0
23465,0
23468,0
23469,0
23490,0
23492,0
23499,0
23504,0
23507,0
23512,0
23517,0
23518,0
23521,0
23523,0
23528,0
23539,0
23540,0
23546,0
23555,0
23559,0
23561,0
23566,0
23567,0
23569,0
23571,0
23581,0
23591,1
2365,0
2373,0
2399,0
2404,0
24170,0
24171,0
24189,0
24190,0
24192,0
24196,0
24209,0
24210,0
2447,0
2467,0
2468,0
2474,0
2493,0
2494,0
2496,0
2505,0
2527,0
2574,0
2599,0
2602,0
2605,0
2649,0
2662,0
2691,0
2723,0
2724,0
2738,0
2752,0
2755,0
2828,0
2853,0
2863,0
2872,0
2874,0
2876,0
2893,0
2906,0
2919,0
2924,0
2928,0
2940,0
2942,0
2977,0
3030,0
3057,0
3137,0
3141,0
3169,0
3181,0
3201,0
3204,0
3223,0
3239,0
3285,0
3297,0
3301,0
3307,0
3334,0
3341,0
3345,0
3362,0
3463,0
3494,0
3496,0
3498,0
3501,0
3511,0
3520,0
3527,0
3538,0
3558,0
3562,0
3576,0
3617,0
3641,0
3646,0
3752,0
3769,0
3803,0
3804,0
3815,0
3833,0
3840,0
3858,0
3874,0
3884,0
3915,0
3925,0
3932,0
3967,0
3979,0
4001,0
4006,0
4024,0
4037,0
4062,0
4081,0
4099,0
4104,0
4105,0
4129,0
4136,0
414,1
4204,0
4212,0
4268,0
4289,0
4308,0
4321,0
4333,0
4354,0
4374,0
4386,0
4393,0
4423,0
4444,0
4487,0
4488,0
4503,0
4528,0
4541,0
4547,0
4552,0
4554,0
4569,0
4619,0
4625,0
4636,0
4659,0
4686,0
4700,0
4720,0
4747,0
4774,0
4775,0
4787,0
4788,0
4791,0
4833,0
4878,0
4886,0
4891,0
4964,0
4965,0
5019,0
5027,0
5028,0
5047,0
5086,0
5141,0
5145,0
5154,0
5180,0
5187,0
5193,0
5227,0
5232,0
5273,0
5275,0
5316,0
5319,0
5330,0
5369,0
5378,0
5416,0
5433,0
5437,0
5458,0
5460,0
5472,0
5486,0
549,1
5526,0
5530,0
5551,0
5552,0
5558,0
5575,0
5605,0
5625,0
5667,0
5685,0
5694,0
5710,0
5711,0
5734,0
5755,0
5768,0
5778,0
5790,0
5802,0
5807,0
5822,0
5835,0
5869,0
5882,0
5966,0
6022,0
6123,0
6179,0
6185,0
6204,0
6206,0
6212,0
6238,0
6241,0
6256,0
6260,0
6267,0
6314,0
6323,0
6353,0
6398,0
6411,0
6417,0
6435,0
6447,0
6480,0
6516,0
6528,0
6529,0
6544,0
6569,0
6584,0
6588,0
6589,0
6593,0
6604,0
6619,0
6636,0
6648,0
6658,0
6687,0
6705,0
6710,0
6719,0
6722,0
6729,0
6736,0
6742,0
6745,0
6807,0
6812,0
6823,0
6826,0
6838,0
6857,0
6916,0
6926,0
6937,0
6959,0
7012,0
7031,0
7084,0
7106,0
7142,0
7165,0
7188,0
7209,0
7212,0
7225,0
7228,0
7259,0
7268,0
7269,0
7295,0
7300,0
7357,0
7374,0
7395,0
7401,0
7422,0
7442,0
7482,0
7488,0
7489,0
7493,0
7521,0
7561,0
7565,0
7585,0
7588,0
7607,0
7610,0
7611,0
7637,0
7663,0
7668,0
7670,0
7684,0
7719,0
7745,0
7777,0
7785,0
7819,0
7824,0
7850,0
7851,0
7902,0
7904,0
7941,0
7946,0
7948,0
7957,0
7997,0
8011,0
8018,0
8049,0
8100,0
8113,0
8136,0
8142,0
